filename,volume_rate(%),duration(s),memory(KB)
br10_067.json,71.32,0.001,191
br10_068.json,74.29,0.001,186
br10_069.json,74.57,0.002,208
br10_070.json,71.94,0.002,205
br10_071.json,79.41,0.002,207
br10_072.json,74.65,0.001,187
br10_073.json,77.79,0.002,207
br10_074.json,77.51,0.001,191
br10_075.json,79.21,0.002,208
br10_076.json,78.20,0.001,191
br10_077.json,77.08,0.002,213
br10_078.json,81.60,0.003,195
br10_079.json,75.51,0.004,216
br10_080.json,80.03,0.001,194
br10_081.json,75.71,0.001,183
br10_082.json,78.07,0.002,202
br10_083.json,79.98,0.003,216
br10_084.json,76.21,0.002,211
br10_085.json,77.78,0.002,203
br10_086.json,76.79,0.003,213
br10_087.json,76.39,0.002,205
br10_088.json,76.12,0.002,205
br10_089.json,80.57,0.002,196
br10_090.json,77.96,0.001,180
br10_091.json,76.41,0.001,188
br10_092.json,77.25,0.002,193
br10_093.json,81.28,0.002,197
br10_094.json,74.77,0.003,211
br10_095.json,74.62,0.003,206
br10_096.json,74.34,0.002,208
br10_097.json,77.31,0.003,210
br10_098.json,75.59,0.004,219
br10_099.json,75.71,0.003,218
br10_100.json,81.21,0.002,194
br11_001.json,77.09,0.002,206
br11_002.json,77.06,0.002,219
br11_003.json,73.79,0.001,201
br11_004.json,77.84,0.002,207
br11_005.json,73.66,0.002,215
br11_006.json,76.02,0.003,229
br11_007.json,73.06,0.001,199
br11_008.json,72.99,0.001,203
br11_009.json,76.18,0.001,190
br11_010.json,78.38,0.001,199
br11_011.json,79.09,0.001,200
br11_012.json,77.64,0.001,204
br11_013.json,76.08,0.002,221
br11_014.json,75.14,0.002,199
br11_015.json,75.94,0.002,207
br11_016.json,77.45,0.001,199
br11_017.json,77.37,0.002,214
br11_018.json,75.71,0.001,195
br11_019.json,76.21,0.002,204
br11_020.json,75.80,0.002,217
br11_021.json,73.20,0.002,203
br11_022.json,76.56,0.002,203
br11_023.json,72.26,0.001,197
br11_024.json,75.42,0.001,193
br11_025.json,73.72,0.002,215
br11_026.json,76.54,0.002,219
br11_027.json,77.33,0.001,199
br11_028.json,75.72,0.001,203
br11_029.json,74.89,0.002,213
br11_030.json,76.24,0.002,215
br11_031.json,73.45,0.002,213
br11_032.json,71.63,0.003,221
br11_033.json,72.50,0.002,217
br11_034.json,72.99,0.002,202
br11_035.json,72.19,0.001,198
br11_036.json,76.21,0.002,225
br11_037.json,77.88,0.002,206
br11_038.json,75.23,0.002,212
br11_039.json,76.19,0.003,222
br11_040.json,77.21,0.001,193
br11_041.json,76.31,0.002,215
br11_042.json,75.63,0.002,207
br11_043.json,74.18,0.002,201
br11_044.json,77.57,0.003,223
br11_045.json,72.28,0.002,216
br11_046.json,72.78,0.001,200
br11_047.json,73.00,0.002,216
br11_048.json,72.74,0.002,200
br11_049.json,77.88,0.002,201
br11_050.json,76.69,0.002,216
br11_051.json,76.63,0.003,229
br11_052.json,74.41,0.002,203
br11_053.json,76.20,0.002,217
br11_054.json,77.08,0.004,232
br11_055.json,78.25,0.002,218
br11_056.json,75.04,0.001,211
br11_057.json,74.31,0.001,197
br11_058.json,78.43,0.002,216
br11_059.json,74.88,0.002,212
br11_060.json,79.32,0.003,226
br11_061.json,76.64,0.001,188
br11_062.json,78.07,0.002,211
br11_063.json,75.46,0.002,198
br11_064.json,75.60,0.002,210
br11_065.json,78.77,0.002,201
br11_066.json,78.67,0.002,214
br11_067.json,74.53,0.001,199
br11_068.json,75.76,0.001,196
br11_069.json,76.55,0.002,222
br11_070.json,67.95,0.002,212
br11_071.json,77.42,0.002,214
br11_072.json,75.95,0.002,202
br11_073.json,78.83,0.002,205
br11_074.json,74.44,0.001,200
br11_075.json,79.82,0.002,216
br11_076.json,74.42,0.002,207
br11_077.json,75.05,0.003,225
br11_078.json,76.98,0.003,218
br11_079.json,75.62,0.003,223
br11_080.json,73.09,0.002,216
br11_081.json,73.34,0.001,193
br11_082.json,75.62,0.001,202
br11_083.json,78.08,0.003,223
br11_084.json,73.77,0.003,223
br11_085.json,74.55,0.002,218
br11_086.json,77.48,0.002,215
br11_087.json,72.56,0.002,207
br11_088.json,75.81,0.002,210
br11_089.json,73.19,0.002,213
br11_090.json,75.52,0.002,199
br11_091.json,77.46,0.001,198
br11_092.json,75.08,0.002,215
br11_093.json,81.25,0.001,196
br11_094.json,78.55,0.003,224
br11_095.json,71.24,0.002,217
br11_096.json,75.00,0.002,217
br11_097.json,76.30,0.002,211
br11_098.json,76.78,0.003,229
br11_099.json,76.17,0.003,227
br11_100.json,74.50,0.002,205
br12_001.json,72.48,0.002,228
br12_002.json,76.74,0.002,219
br12_003.json,70.79,0.002,215
br12_004.json,78.18,0.002,215
br12_005.json,74.18,0.005,226
br12_006.json,74.11,0.010,241
br12_007.json,71.53,0.003,213
br12_008.json,74.95,0.003,212
br12_009.json,75.54,0.001,206
br12_010.json,74.70,0.002,216
br12_011.json,75.88,0.002,214
br12_012.json,75.67,0.004,216
br12_013.json,75.46,0.003,229
br12_014.json,76.73,0.002,207
br12_015.json,77.72,0.002,212
br12_016.json,78.44,0.001,215
br12_017.json,73.26,0.002,229
br12_018.json,75.42,0.001,214
br12_019.json,74.53,0.001,212
br12_020.json,74.97,0.002,232
br12_021.json,72.33,0.002,217
br12_022.json,73.62,0.002,228
br12_023.json,78.88,0.001,213
br12_024.json,74.48,0.001,209
br12_025.json,74.46,0.002,226
br12_026.json,75.30,0.002,235
br12_027.json,75.75,0.002,217
br12_028.json,72.34,0.002,225
br12_029.json,74.01,0.002,224
br12_030.json,75.43,0.002,228
br12_031.json,75.68,0.002,227
br12_032.json,77.00,0.002,233
br12_033.json,74.28,0.002,218
br12_034.json,79.84,0.001,206
br12_035.json,74.16,0.002,224
br12_036.json,74.67,0.002,232
br12_037.json,76.11,0.002,219
br12_038.json,76.98,0.002,218
br12_039.json,73.17,0.003,239
br12_040.json,75.25,0.002,216
br12_041.json,74.57,0.002,227
br12_042.json,74.25,0.002,229
br12_043.json,76.84,0.001,208
br12_044.json,75.80,0.003,240
br12_045.json,74.01,0.002,218
br12_046.json,74.70,0.001,213
br12_047.json,74.57,0.002,226
br12_048.json,72.72,0.002,224
br12_049.json,78.86,0.002,214
br12_050.json,71.23,0.003,236
br12_051.json,74.01,0.003,241
br12_052.json,76.81,0.001,213
br12_053.json,73.84,0.002,236
br12_054.json,77.62,0.003,241
br12_055.json,74.16,0.002,232
br12_056.json,73.88,0.002,219
br12_057.json,72.86,0.002,215
br12_058.json,74.42,0.002,225
br12_059.json,76.06,0.002,219
br12_060.json,77.08,0.002,228
br12_061.json,72.94,0.001,210
br12_062.json,76.86,0.002,228
br12_063.json,76.90,0.002,212
br12_064.json,74.20,0.002,224
br12_065.json,76.95,0.002,227
br12_066.json,81.35,0.002,216
br12_067.json,73.60,0.001,208
br12_068.json,78.51,0.002,212
br12_069.json,72.52,0.002,230
br12_070.json,74.29,0.002,215
br12_071.json,75.83,0.002,236
br12_072.json,72.72,0.001,211
br12_073.json,73.41,0.002,217
br12_074.json,75.71,0.002,214
br12_075.json,76.20,0.002,226
br12_076.json,73.51,0.002,229
br12_077.json,77.11,0.003,236
br12_078.json,74.86,0.002,225
br12_079.json,74.50,0.002,235
br12_080.json,78.61,0.002,230
br12_081.json,71.41,0.001,207
br12_082.json,74.29,0.001,214
br12_083.json,78.26,0.002,218
br12_084.json,73.65,0.002,237
br12_085.json,74.24,0.002,230
br12_086.json,76.02,0.002,227
br12_087.json,74.84,0.002,231
br12_088.json,72.01,0.002,223
br12_089.json,76.60,0.002,214
br12_090.json,74.95,0.002,214
br12_091.json,78.44,0.001,209
br12_092.json,75.93,0.002,228
br12_093.json,76.47,0.001,206
br12_094.json,75.85,0.002,236
br12_095.json,73.26,0.002,229
br12_096.json,72.02,0.002,226
br12_097.json,70.13,0.002,229
br12_098.json,75.07,0.003,244
br12_099.json,73.35,0.002,232
br12_100.json,73.58,0.002,218
br13_001.json,72.36,0.002,228
br13_002.json,76.95,0.002,238
br13_003.json,65.24,0.002,234
br13_004.json,77.47,0.002,224
br13_005.json,75.35,0.002,238
br13_006.json,74.28,0.003,256
br13_007.json,72.37,0.002,228
br13_008.json,73.51,0.002,228
br13_009.json,72.52,0.002,221
br13_010.json,76.26,0.002,227
br13_011.json,75.11,0.001,224
br13_012.json,76.39,0.002,223
br13_013.json,77.22,0.002,239
br13_014.json,73.56,0.002,227
br13_015.json,74.68,0.002,237
br13_016.json,72.24,0.001,225
br13_017.json,74.27,0.002,233
br13_018.json,75.89,0.001,219
br13_019.json,77.28,0.001,222
br13_020.json,73.12,0.002,240
br13_021.json,73.13,0.002,224
br13_022.json,74.11,0.002,229
br13_023.json,74.91,0.001,219
br13_024.json,70.69,0.001,217
br13_025.json,73.09,0.002,241
br13_026.json,72.14,0.002,242
br13_027.json,73.82,0.002,228
br13_028.json,72.99,0.002,227
br13_029.json,71.09,0.001,225
br13_030.json,76.33,0.002,236
br13_031.json,74.27,0.002,233
br13_032.json,71.94,0.003,247
br13_033.json,72.17,0.002,234
br13_034.json,77.39,0.001,217
br13_035.json,73.15,0.002,235
br13_036.json,71.87,0.002,242
br13_037.json,75.99,0.002,225
br13_038.json,76.89,0.002,233
br13_039.json,75.70,0.003,249
br13_040.json,74.00,0.002,229
br13_041.json,75.29,0.002,237
br13_042.json,76.13,0.002,225
br13_043.json,73.50,0.001,220
br13_044.json,77.27,0.002,240
br13_045.json,72.61,0.002,227
br13_046.json,72.15,0.002,235
br13_047.json,74.09,0.002,234
br13_048.json,71.80,0.002,236
br13_049.json,75.88,0.002,223
br13_050.json,70.80,0.002,244
br13_051.json,72.67,0.002,243
br13_052.json,74.07,0.002,228
br13_053.json,73.03,0.002,241
br13_054.json,73.80,0.004,253
br13_055.json,74.80,0.002,240
br13_056.json,77.14,0.002,226
br13_057.json,75.38,0.002,232
br13_058.json,76.47,0.002,234
br13_059.json,76.23,0.002,236
br13_060.json,69.93,0.002,242
br13_061.json,73.60,0.001,220
br13_062.json,72.69,0.002,239
br13_063.json,75.13,0.002,226
br13_064.json,74.51,0.002,235
br13_065.json,73.74,0.002,229
br13_066.json,78.19,0.001,226
br13_067.json,73.45,0.002,219
br13_068.json,75.56,0.001,225
br13_069.json,69.45,0.002,240
br13_070.json,70.70,0.002,230
br13_071.json,72.61,0.002,240
br13_072.json,71.69,0.002,226
br13_073.json,75.70,0.002,228
br13_074.json,71.19,0.001,219
br13_075.json,72.56,0.002,246
br13_076.json,73.49,0.002,228
br13_077.json,72.74,0.002,239
br13_078.json,72.87,0.002,240
br13_079.json,76.96,0.003,249
br13_080.json,72.32,0.002,242
br13_081.json,68.82,0.001,218
br13_082.json,73.25,0.001,220
br13_083.json,75.36,0.002,239
br13_084.json,73.15,0.002,239
br13_085.json,74.15,0.003,249
br13_086.json,70.93,0.002,240
br13_087.json,74.41,0.002,243
br13_088.json,70.98,0.002,226
br13_089.json,77.44,0.002,228
br13_090.json,76.93,0.002,224
br13_091.json,73.57,0.001,220
br13_092.json,74.58,0.002,242
br13_093.json,73.61,0.002,218
br13_094.json,76.24,0.002,245
br13_095.json,70.06,0.002,232
br13_096.json,73.36,0.002,236
br13_097.json,74.83,0.002,228
br13_098.json,74.38,0.002,242
br13_099.json,75.89,0.003,248
br13_100.json,72.52,0.002,236
br14_001.json,74.72,0.002,233
br14_002.json,74.07,0.002,251
br14_003.json,69.94,0.002,236
br14_004.json,76.30,0.002,234
br14_005.json,71.85,0.002,248
br14_006.json,71.13,0.003,265
br14_007.json,73.54,0.002,235
br14_008.json,69.28,0.002,239
br14_009.json,69.88,0.002,232
br14_010.json,72.54,0.002,244
br14_011.json,69.60,0.002,240
br14_012.json,71.77,0.002,232
br14_013.json,72.22,0.002,246
br14_014.json,72.85,0.002,243
br14_015.json,74.56,0.002,235
br14_016.json,72.41,0.002,236
br14_017.json,74.86,0.002,239
br14_018.json,74.19,0.001,231
br14_019.json,71.13,0.002,246
br14_020.json,70.39,0.002,245
br14_021.json,75.68,0.002,235
br14_022.json,73.81,0.002,236
br14_023.json,73.08,0.002,233
br14_024.json,70.06,0.001,231
br14_025.json,72.95,0.002,244
br14_026.json,70.49,0.002,256
br14_027.json,74.40,0.002,243
br14_028.json,71.59,0.002,245
br14_029.json,75.03,0.002,246
br14_030.json,73.18,0.002,252
br14_031.json,72.95,0.002,245
br14_032.json,73.35,0.002,254
br14_033.json,69.75,0.002,244
br14_034.json,73.51,0.002,237
br14_035.json,71.27,0.002,237
br14_036.json,75.58,0.002,245
br14_037.json,73.64,0.002,240
br14_038.json,71.29,0.002,247
br14_039.json,72.57,0.003,257
br14_040.json,74.42,0.002,238
br14_041.json,74.64,0.002,243
br14_042.json,74.33,0.002,236
br14_043.json,72.25,0.001,237
br14_044.json,70.60,0.002,257
br14_045.json,74.23,0.002,237
br14_046.json,73.42,0.001,235
br14_047.json,73.22,0.002,238
br14_048.json,74.77,0.002,234
br14_049.json,74.21,0.002,232
br14_050.json,71.88,0.002,252
br14_051.json,74.40,0.003,255
br14_052.json,73.39,0.002,237
br14_053.json,73.05,0.002,250
br14_054.json,72.90,0.003,260
br14_055.json,75.07,0.002,238
br14_056.json,76.79,0.001,232
br14_057.json,75.47,0.002,234
br14_058.json,75.35,0.002,236
br14_059.json,73.65,0.002,245
br14_060.json,72.10,0.002,253
br14_061.json,73.16,0.002,234
br14_062.json,72.81,0.002,250
br14_063.json,74.12,0.002,238
br14_064.json,72.09,0.002,243
br14_065.json,71.06,0.002,241
br14_066.json,78.20,0.002,244
br14_067.json,70.63,0.001,234
br14_068.json,74.33,0.002,235
br14_069.json,73.60,0.002,253
br14_070.json,67.60,0.002,238
br14_071.json,74.45,0.002,246
br14_072.json,73.69,0.002,234
br14_073.json,75.52,0.002,239
br14_074.json,70.53,0.002,232
br14_075.json,74.51,0.002,245
br14_076.json,74.65,0.002,237
br14_077.json,73.78,0.002,256
br14_078.json,72.14,0.003,256
br14_079.json,73.11,0.003,255
br14_080.json,70.51,0.002,250
br14_081.json,68.61,0.001,230
br14_082.json,74.05,0.001,230
br14_083.json,73.12,0.002,245
br14_084.json,72.12,0.002,250
br14_085.json,74.36,0.002,254
br14_086.json,74.63,0.002,249
br14_087.json,72.84,0.002,252
br14_088.json,68.66,0.002,244
br14_089.json,72.14,0.002,237
br14_090.json,76.40,0.002,235
br14_091.json,73.98,0.001,230
br14_092.json,76.85,0.002,250
br14_093.json,73.78,0.001,229
br14_094.json,75.37,0.002,250
br14_095.json,73.83,0.002,237
br14_096.json,75.36,0.002,250
br14_097.json,69.23,0.002,244
br14_098.json,69.76,0.002,252
br14_099.json,74.07,0.002,250
br14_100.json,72.68,0.002,237
br15_001.json,72.43,0.002,244
br15_002.json,72.18,0.002,260
br15_003.json,68.91,0.002,248
br15_004.json,73.43,0.002,246
br15_005.json,71.53,0.002,256
br15_006.json,72.76,0.003,267
br15_007.json,72.87,0.002,254
br15_008.json,72.39,0.002,245
br15_009.json,73.54,0.001,240
br15_010.json,69.82,0.002,256
br15_011.json,69.33,0.002,249
br15_012.json,71.49,0.001,242
br15_013.json,70.83,0.002,257
br15_014.json,72.92,0.002,243
br15_015.json,73.32,0.002,249
br15_016.json,70.23,0.002,246
br15_017.json,71.83,0.002,254
br15_018.json,72.06,0.002,243
br15_019.json,72.71,0.002,248
br15_020.json,68.50,0.002,255
br15_021.json,71.13,0.002,246
br15_022.json,73.68,0.002,245
br15_023.json,73.92,0.002,246
br15_024.json,69.89,0.002,243
br15_025.json,73.86,0.002,258
br15_026.json,70.14,0.003,267
br15_027.json,71.44,0.002,245
br15_028.json,68.44,0.002,257
br15_029.json,70.93,0.002,249
br15_030.json,71.15,0.002,255
br15_031.json,69.63,0.002,246
br15_032.json,70.59,0.002,262
br15_033.json,71.21,0.002,249
br15_034.json,73.43,0.002,249
br15_035.json,74.34,0.002,257
br15_036.json,71.21,0.002,258
br15_037.json,72.66,0.002,247
br15_038.json,72.63,0.002,254
br15_039.json,70.24,0.002,260
br15_040.json,72.20,0.002,245
br15_041.json,68.16,0.002,256
br15_042.json,72.99,0.002,244
br15_043.json,73.40,0.001,243
br15_044.json,76.54,0.002,262
br15_045.json,72.41,0.002,253
br15_046.json,74.28,0.002,241
br15_047.json,72.23,0.002,248
br15_048.json,73.23,0.002,248
br15_049.json,72.69,0.002,250
br15_050.json,72.71,0.002,260
br15_051.json,71.62,0.003,270
br15_052.json,69.90,0.002,256
br15_053.json,70.90,0.002,259
br15_054.json,71.89,0.002,262
br15_055.json,70.74,0.002,259
br15_056.json,73.26,0.002,247
br15_057.json,72.48,0.001,244
br15_058.json,74.94,0.002,248
br15_059.json,70.35,0.002,256
br15_060.json,74.79,0.003,269
br15_061.json,72.12,0.002,248
br15_062.json,71.96,0.002,248
br15_063.json,75.39,0.002,247
br15_064.json,69.69,0.002,254
br15_065.json,71.34,0.002,251
br15_066.json,75.64,0.002,259
br15_067.json,72.33,0.001,240
br15_068.json,73.09,0.002,255
br15_069.json,71.80,0.002,258
br15_070.json,69.02,0.002,249
br15_071.json,72.58,0.002,262
br15_072.json,73.81,0.002,247
br15_073.json,73.52,0.002,257
br15_074.json,71.09,0.002,245
br15_075.json,71.17,0.002,248
br15_076.json,73.94,0.002,248
br15_077.json,71.50,0.003,267
br15_078.json,70.32,0.002,257
br15_079.json,71.47,0.003,267
br15_080.json,72.96,0.002,260
br15_081.json,70.74,0.001,238
br15_082.json,68.39,0.001,239
br15_083.json,74.72,0.002,257
br15_084.json,71.25,0.002,258
br15_085.json,70.25,0.002,271
br15_086.json,73.49,0.002,248
br15_087.json,73.34,0.002,262
br15_088.json,70.05,0.002,259
br15_089.json,73.87,0.002,255
br15_090.json,73.55,0.002,246
br15_091.json,73.26,0.002,240
br15_092.json,77.44,0.002,254
br15_093.json,74.91,0.001,240
br15_094.json,75.62,0.002,261
br15_095.json,70.23,0.002,247
br15_096.json,72.25,0.002,255
br15_097.json,70.63,0.002,256
br15_098.json,70.44,0.002,258
br15_099.json,71.61,0.002,263
br15_100.json,69.74,0.002,254
